@relation 'AirQualityUCI_Weka-weka.filters.unsupervised.attribute.Add-NTEST-Clast-W1.0-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3,5,7,9-11,13'

@attribute DateTime date 'yyyy-MM-dd HH:mm:ss'
@attribute CO(GT) numeric
@attribute C6H6(GT) numeric
@attribute NOx(GT) numeric
@attribute NO2(GT) numeric
@attribute RH numeric

@data
'2004-03-29 14:00:00',1.5,5.5,103,92,26.8
'2004-03-29 15:00:00',1.4,5.2,102,81,26.1
'2004-03-29 16:00:00',1.5,5.8,94,90,27.1
'2004-03-29 17:00:00',1.9,7.9,98,95,28.9
'2004-03-29 18:00:00',2.5,10.2,126,114,31.3
'2004-03-29 19:00:00',2.1,8.2,108,106,35.4
'2004-03-29 20:00:00',1.6,5.7,95,99,37.9
'2004-03-29 21:00:00',1.2,3.8,78,90,34.4
'2004-03-29 22:00:00',1.1,4,61,82,28.5
'2004-03-29 23:00:00',1,2.8,55,74,31.9
'2004-03-30 00:00:00',1,2.6,57,76,26.8
'2004-03-30 01:00:00',0.7,1.8,41,66,33.6
'2004-03-30 02:00:00',0.7,1.7,46,73,42.9
'2004-03-30 03:00:00',0.8,1.4,246.896735,113.091251,38.7
'2004-03-30 04:00:00',2.15275,1.3,41,69,37.2
'2004-03-30 05:00:00',0.7,2.3,52,71,33.9
'2004-03-30 06:00:00',1.1,5.3,111,98,40.3
'2004-03-30 07:00:00',2.6,13.4,191,115,38.4
'2004-03-30 08:00:00',4,23.8,244,130,35.6
'2004-03-30 09:00:00',4.2,21.5,283,150,28.8
'2004-03-30 10:00:00',4.7,21,320,159,28.2
'2004-03-30 11:00:00',3.9,18.4,249,146,26.6
'2004-03-30 12:00:00',3.7,18.9,219,138,22.5
'2004-03-30 13:00:00',3.4,17.1,200,128,20
'2004-03-30 14:00:00',2.2,10.4,138,97,21.7
'2004-03-30 15:00:00',1.9,8,118,91,26.5
'2004-03-30 16:00:00',1.6,6.2,99,81,30.6
'2004-03-30 17:00:00',2.1,9.7,112,99,34.7
'2004-03-30 18:00:00',2.2,9.6,117,101,40.4
'2004-03-30 19:00:00',2.7,11.9,129,106,42
'2004-03-30 20:00:00',2.4,8.7,132,102,43.5
'2004-03-30 21:00:00',1.3,4.7,73,84,46.1
'2004-03-30 22:00:00',1.2,3.8,68,81,44.6
'2004-03-30 23:00:00',1.5,4.7,80,91,43.5
'2004-03-31 00:00:00',1.3,3.8,68,82,41
'2004-03-31 01:00:00',1,2.7,44,64,40.8
'2004-03-31 02:00:00',0.9,2.8,47,70,40.8
'2004-03-31 03:00:00',0.5,1,246.896735,113.091251,36.1
'2004-03-31 04:00:00',0.5,0.8,15,26,36.1
'2004-03-31 05:00:00',0.6,1.5,44,58,36
'2004-03-31 06:00:00',1,3.5,85,93,38.5
'2004-03-31 07:00:00',3.1,15.6,207,110,58.2
'2004-03-31 08:00:00',4.1,19.9,230,115,61.1
'2004-03-31 09:00:00',2.2,8.6,181,125,74.4
'2004-03-31 10:00:00',1.7,6.5,144,118,71
'2004-03-31 11:00:00',1.9,7.7,140,109,70
'2004-03-31 12:00:00',2.9,11.3,204,123,73.3
'2004-03-31 13:00:00',2.2,9.1,149,114,78.1
'2004-03-31 14:00:00',2.6,11.2,171,114,69.2
'2004-03-31 15:00:00',3.1,13.5,195,119,59.3
'2004-03-31 16:00:00',2.3,10.1,152,111,50.9
'2004-03-31 17:00:00',2.4,11.3,128,103,52.9
'2004-03-31 18:00:00',2.8,11.8,121,103,50.8
'2004-03-31 19:00:00',2.7,11.5,142,107,52.9
'2004-03-31 20:00:00',2.3,9.3,131,105,56
'2004-03-31 21:00:00',1.5,5.5,81,91,57
'2004-03-31 22:00:00',1.4,5.1,60,79,57.8
'2004-03-31 23:00:00',1.2,4.8,57,79,58.4
'2004-04-01 00:00:00',1.6,6.3,96,86,61.6
'2004-04-01 01:00:00',1.2,5.1,85,70,63.9
'2004-04-01 02:00:00',1.1,4.1,50,55,67.2
'2004-04-01 03:00:00',0.9,4,246.896735,113.091251,73.1
'2004-04-01 04:00:00',0.7,2.4,57,49,66.6
'2004-04-01 05:00:00',0.9,2.9,64,50,63.7
'2004-04-01 06:00:00',1.7,7.4,153,67,68.8
'2004-04-01 07:00:00',4.2,19.8,342,94,69.6
'2004-04-01 08:00:00',6.2,31.9,378,119,60.9
'2004-04-01 09:00:00',4.6,21,304,139,48.6
'2004-04-01 10:00:00',2.8,11.7,192,113,39.6
'2004-04-01 11:00:00',1.6,6.8,130,88,38.4
'2004-04-01 12:00:00',1.7,7.4,106,73,36.7
'2004-04-01 13:00:00',1.7,8.6,102,73,33.9
'2004-04-01 14:00:00',1.7,10.083105,99,72,49.234201
'2004-04-01 15:00:00',1.9,10.083105,108,81,49.234201
'2004-04-01 16:00:00',2.3,10.083105,131,93,49.234201
'2004-04-01 17:00:00',3.3,16.4,163,106,27.5
'2004-04-01 18:00:00',4.2,21.2,211,132,32.1
'2004-04-01 19:00:00',5.5,25,267,164,36.7
'2004-04-01 20:00:00',4.9,20.2,269,161,40.9
'2004-04-01 21:00:00',2.5,10.8,154,124,44
'2004-04-01 22:00:00',2,9.9,127,113,48
'2004-04-01 23:00:00',2,8.5,122,103,52
'2004-04-02 00:00:00',2,8,126,104,54.4
'2004-04-02 01:00:00',1.3,5.6,84,93,58.8
'2004-04-02 02:00:00',1,3.2,58,60,60.9
'2004-04-02 03:00:00',0.9,3.3,246.896735,113.091251,64.3
'2004-04-02 04:00:00',2.15275,2.8,37,52,65.9
'2004-04-02 05:00:00',0.7,2.6,56,66,72.9
'2004-04-02 06:00:00',1.1,4.3,91,82,71.8
'2004-04-02 07:00:00',2.6,13,159,109,73.7
'2004-04-02 08:00:00',3.9,20.3,190,114,70.2
'2004-04-02 09:00:00',5,20.7,249,139,65.3
'2004-04-02 10:00:00',3.3,15.9,196,127,52.3
'2004-04-02 11:00:00',2.9,14.2,180,127,44.1
'2004-04-02 12:00:00',3.1,15.9,167,135,33.8
'2004-04-02 13:00:00',3,16.1,159,130,31.3
'2004-04-02 14:00:00',2.7,14.7,152,126,30.5
'2004-04-02 15:00:00',2.7,14,149,121,27.3
'2004-04-02 16:00:00',2.6,13.6,143,122,22.8
'2004-04-02 17:00:00',3.7,19.7,185,138,22.3
'2004-04-02 18:00:00',4.5,23.3,223,165,30.1
'2004-04-02 19:00:00',4.7,24.1,215,154,40.1
'2004-04-02 20:00:00',5.5,25.4,271,168,42.5
'2004-04-02 21:00:00',3,14.1,180,146,43
'2004-04-02 22:00:00',1.9,10.1,115,124,47
'2004-04-02 23:00:00',2.3,12.1,149,124,53.2
'2004-04-03 00:00:00',1.6,9,98,106,51.8
'2004-04-03 01:00:00',1.3,6.3,73,88,54.2
'2004-04-03 02:00:00',1.2,5.3,69,83,58.2
'2004-04-03 03:00:00',0.9,3.8,246.896735,113.091251,57.6
'2004-04-03 04:00:00',0.8,3,60,74,58
'2004-04-03 05:00:00',0.8,3.3,56,64,61.6
'2004-04-03 06:00:00',0.9,3.5,73,69,59.6
'2004-04-03 07:00:00',2,9.5,159,91,61.7
'2004-04-03 08:00:00',3,15.2,203,96,55.8
'2004-04-03 09:00:00',3.1,14.3,211,106,50.5
'2004-04-03 10:00:00',2.15275,11.2,246.896735,113.091251,43.3
'2004-04-03 11:00:00',2.15275,11.4,246.896735,113.091251,41.7
'2004-04-03 12:00:00',2.15275,13.4,246.896735,113.091251,35.8
'2004-04-03 13:00:00',2.15275,10.6,246.896735,113.091251,30.5
'2004-04-03 14:00:00',2.15275,10.8,246.896735,113.091251,27
'2004-04-03 15:00:00',2.15275,11.9,246.896735,113.091251,27.5
'2004-04-03 16:00:00',2.15275,13.5,246.896735,113.091251,26.5
'2004-04-03 17:00:00',2.15275,15.2,246.896735,113.091251,27.1
'2004-04-03 18:00:00',2.15275,17.1,246.896735,113.091251,28.6
'2004-04-03 19:00:00',2.15275,26.7,246.896735,113.091251,36.8
'2004-04-03 20:00:00',2.15275,14.2,246.896735,113.091251,47.5
'2004-04-03 21:00:00',2.15275,8.5,246.896735,113.091251,50.4
'2004-04-03 22:00:00',2.15275,14.3,246.896735,113.091251,51.3
'2004-04-03 23:00:00',2.15275,9.3,246.896735,113.091251,53.8
'2004-04-04 00:00:00',2.15275,7.8,246.896735,113.091251,56.5
'2004-04-04 01:00:00',2.15275,6.7,246.896735,113.091251,59.2
'2004-04-04 02:00:00',2.15275,5.4,246.896735,113.091251,62.4
'2004-04-04 03:00:00',2.15275,5.6,246.896735,113.091251,65
'2004-04-04 04:00:00',2.15275,3.5,246.896735,113.091251,65.3
'2004-04-04 05:00:00',2.15275,3,246.896735,113.091251,66.5
'2004-04-04 06:00:00',2.15275,4.4,246.896735,113.091251,69.1
'2004-04-04 07:00:00',2.15275,3.5,246.896735,113.091251,64.8
'2004-04-04 08:00:00',2.15275,4.2,246.896735,113.091251,59
'2004-04-04 09:00:00',2.15275,8,246.896735,113.091251,49.8
'2004-04-04 10:00:00',2.15275,9,246.896735,113.091251,40.7
'2004-04-04 11:00:00',2.15275,8.1,246.896735,113.091251,37.1
'2004-04-04 12:00:00',2.15275,8.6,246.896735,113.091251,33.8
'2004-04-04 13:00:00',2.15275,7.1,246.896735,113.091251,32.1
'2004-04-04 14:00:00',2.15275,5.6,246.896735,113.091251,31.1
'2004-04-04 15:00:00',2.15275,10,246.896735,113.091251,30.8
'2004-04-04 16:00:00',2.15275,10.5,246.896735,113.091251,36
'2004-04-04 17:00:00',2.15275,10.1,246.896735,113.091251,36.2
'2004-04-04 18:00:00',2.15275,10,246.896735,113.091251,39.3
'2004-04-04 19:00:00',2.15275,13,246.896735,113.091251,44.6
'2004-04-04 20:00:00',2.15275,10.5,246.896735,113.091251,48.9
'2004-04-04 21:00:00',2.15275,5.2,246.896735,113.091251,56.1
'2004-04-04 22:00:00',2.15275,6.9,246.896735,113.091251,58.8
'2004-04-04 23:00:00',2.15275,6.4,246.896735,113.091251,60.8
'2004-04-05 00:00:00',2.15275,4.7,246.896735,113.091251,64.4
'2004-04-05 01:00:00',2.15275,2.4,246.896735,113.091251,63.3
'2004-04-05 02:00:00',2.15275,2.2,246.896735,113.091251,61.5
'2004-04-05 03:00:00',2.15275,1.1,246.896735,113.091251,56.9
'2004-04-05 04:00:00',2.15275,0.9,246.896735,113.091251,54
'2004-04-05 05:00:00',2.15275,3.1,246.896735,113.091251,63.9
'2004-04-05 06:00:00',2.15275,6.2,246.896735,113.091251,65.3
'2004-04-05 07:00:00',2.15275,13.2,246.896735,113.091251,62.5
'2004-04-05 08:00:00',2.15275,25.8,246.896735,113.091251,58.8
'2004-04-05 09:00:00',2.15275,18.2,246.896735,113.091251,56.7
'2004-04-05 10:00:00',3.1,14.3,236,124,57.4
'2004-04-05 11:00:00',3,13.7,228,121,55.2
'2004-04-05 12:00:00',3.2,15.7,206,114,54.3
'2004-04-05 13:00:00',3.1,15.4,188,114,51.5
'2004-04-05 14:00:00',2.5,12.6,158,106,47.5
'2004-04-05 15:00:00',2.1,9.8,124,89,41.7
'2004-04-05 16:00:00',2,9.6,98,82,38.3
'2004-04-05 17:00:00',3.2,16.3,160,111,42.8
'2004-04-05 18:00:00',4.1,19.8,194,132,45.4
'2004-04-05 19:00:00',3.9,18,174,121,47.5
'2004-04-05 20:00:00',3.1,13.6,157,116,49.4
'2004-04-05 21:00:00',2,8.7,109,100,50.9
'2004-04-05 22:00:00',1.7,7.7,85,89,51.8
'2004-04-05 23:00:00',1.6,7.3,90,92,53.9
'2004-04-06 00:00:00',1,4.1,61,71,55.4
'2004-04-06 01:00:00',0.8,2.7,36,51,57
'2004-04-06 02:00:00',0.5,1.5,25,39,59.2
'2004-04-06 03:00:00',0.5,1.9,246.896735,113.091251,61.4
'2004-04-06 04:00:00',0.5,1.8,24,35,61.6
'2004-04-06 05:00:00',0.8,3.4,73,64,58.8
'2004-04-06 06:00:00',1.7,8.5,164,94,58.9
'2004-04-06 07:00:00',4.5,24.1,329,134,55.2
'2004-04-06 08:00:00',6.2,33.7,302,129,52.5
'2004-04-06 09:00:00',4.4,22,256,125,46.3
'2004-04-06 10:00:00',2.9,14.1,182,107,41.8
'2004-04-06 11:00:00',1.6,7.6,105,78,40.1
'2004-04-06 12:00:00',2.6,14.5,136,91,36.6
'2004-04-06 13:00:00',2.9,13.6,167,116,34.7
'2004-04-06 14:00:00',2.5,11.5,166,131,35.4
'2004-04-06 15:00:00',1.9,9.2,115,113,36.9
'2004-04-06 16:00:00',1.9,10.3,109,98,36.8
'2004-04-06 17:00:00',2.7,14,143,116,40.6
'2004-04-06 18:00:00',3,15,159,120,44.3
'2004-04-06 19:00:00',3.3,15.1,181,126,47.7
'2004-04-06 20:00:00',3.2,14.8,178,126,50.7
'2004-04-06 21:00:00',1.8,8.5,91,90,49.4
'2004-04-06 22:00:00',1.3,5.9,76,81,48.6
'2004-04-06 23:00:00',1.1,4.8,66,74,47
'2004-04-07 00:00:00',0.9,4,56,67,45.9
'2004-04-07 01:00:00',0.7,2.3,35,46,44.9
'2004-04-07 02:00:00',0.4,1.4,21,30,44.4
'2004-04-07 03:00:00',0.3,0.7,246.896735,113.091251,42.4
'2004-04-07 04:00:00',0.3,0.7,12,19,45.4
'2004-04-07 05:00:00',0.3,0.8,22,32,50.1
'2004-04-07 06:00:00',0.8,3.6,55,61,58.6
'2004-04-07 07:00:00',2.8,12.9,152,111,58.2
'2004-04-07 08:00:00',3.1,15.7,153,102,52
'2004-04-07 09:00:00',2.3,8.6,152,116,61.4
'2004-04-07 10:00:00',1.6,7.4,112,96,53.1
'2004-04-07 11:00:00',1.5,6.6,119,97,44.3
'2004-04-07 12:00:00',1.6,7.8,122,110,40.3
'2004-04-07 13:00:00',1.8,9.1,115,103,42.2
'2004-04-07 14:00:00',1.4,6.1,84,79,51.8
'2004-04-07 15:00:00',1.9,7.5,146,104,76.4
'2004-04-07 16:00:00',1.2,5.9,65,69,47.7
'2004-04-07 17:00:00',2.3,12.7,120,96,37.1
'2004-04-07 18:00:00',3.3,13.5,185,121,48.7
'2004-04-07 19:00:00',3.1,14.5,157,129,71.3
'2004-04-07 20:00:00',3.3,11,174,116,74
'2004-04-07 21:00:00',1.2,3.2,62,71,71.8
'2004-04-07 22:00:00',1.3,4.3,81,85,75.2
'2004-04-07 23:00:00',1.9,7.1,118,101,76
'2004-04-08 00:00:00',1.4,4.8,95,97,75
'2004-04-08 01:00:00',1.5,5.7,84,89,76.7
'2004-04-08 02:00:00',1.1,4.1,56,72,79.6
'2004-04-08 03:00:00',0.8,3.3,246.896735,113.091251,80.6
'2004-04-08 04:00:00',2.15275,1.8,43,57,75.6
'2004-04-08 05:00:00',0.8,2.8,69,62,72.1
'2004-04-08 06:00:00',1.1,4.8,74,64,70.4
'2004-04-08 07:00:00',2.6,13.8,161,80,70.5
'2004-04-08 08:00:00',5.1,27.1,308,118,64.3
'2004-04-08 09:00:00',4.2,19.1,300,130,54.2
'2004-04-08 10:00:00',2.6,11.7,189,113,42.6
'2004-04-08 11:00:00',2.4,12.7,164,112,34.2
'2004-04-08 12:00:00',2.1,11.3,122,96,27.4
'2004-04-08 13:00:00',2.6,14.2,166,125,26.7
'2004-04-08 14:00:00',2.8,13.9,181,128,22.6
'2004-04-08 15:00:00',2.5,13.2,127,101,24.8
'2004-04-08 16:00:00',1.9,10.7,106,95,25.4
'2004-04-08 17:00:00',3.6,19.7,192,138,24.5
'2004-04-08 18:00:00',4.6,24,241,154,28.6
'2004-04-08 19:00:00',6.3,29.1,326,171,32.9
'2004-04-08 20:00:00',4.3,15.8,232,136,39.8
'2004-04-08 21:00:00',1.6,7,92,93,41.5
'2004-04-08 22:00:00',1.4,6.3,95,99,46
'2004-04-08 23:00:00',2,10.083105,129,106,49.234201
'2004-04-09 00:00:00',2.4,10.083105,154,109,49.234201
'2004-04-09 01:00:00',1.8,10.083105,118,97,49.234201
'2004-04-09 02:00:00',1,10.083105,69,83,49.234201
'2004-04-09 03:00:00',1,10.083105,246.896735,113.091251,49.234201
'2004-04-09 04:00:00',1,10.083105,97,79,49.234201
'2004-04-09 05:00:00',0.9,10.083105,145,84,49.234201
'2004-04-09 06:00:00',1.5,10.083105,169,86,49.234201
'2004-04-09 07:00:00',2.6,10.083105,250,111,49.234201
'2004-04-09 08:00:00',2.9,10.083105,215,117,49.234201
'2004-04-09 09:00:00',2.7,10.083105,237,122,49.234201
'2004-04-09 10:00:00',2.4,10.083105,190,119,49.234201
'2004-04-09 11:00:00',2.6,10.083105,219,121,49.234201
'2004-04-09 12:00:00',4.1,10.083105,294,127,49.234201
'2004-04-09 13:00:00',4.3,10.083105,253,135,49.234201
'2004-04-09 14:00:00',2.2,10.083105,176,119,49.234201
'2004-04-09 15:00:00',3.4,10.083105,243,137,49.234201
'2004-04-09 16:00:00',3.6,10.083105,214,139,49.234201
'2004-04-09 17:00:00',2.5,10.083105,141,117,49.234201
'2004-04-09 18:00:00',2.8,10.083105,166,127,49.234201
'2004-04-09 19:00:00',3.4,10.083105,197,137,49.234201
'2004-04-09 20:00:00',3,10.083105,191,127,49.234201
'2004-04-09 21:00:00',2.1,10.083105,159,107,49.234201
'2004-04-09 22:00:00',2.4,10.083105,175,102,49.234201
'2004-04-09 23:00:00',2.3,8.4,157,95,67.9
'2004-04-10 00:00:00',1.3,5.4,83,79,66.9
'2004-04-10 01:00:00',1.7,6.9,118,78,70.1
'2004-04-10 02:00:00',1.7,6.4,101,75,69.8
'2004-04-10 03:00:00',1,3.6,246.896735,113.091251,69.3
'2004-04-10 04:00:00',0.8,3.3,46,52,70.3
'2004-04-10 05:00:00',1,4,81,55,73.4
'2004-04-10 06:00:00',1.4,6,112,65,70.5
'2004-04-10 07:00:00',1.7,8.2,150,72,71
'2004-04-10 08:00:00',2,9.9,138,76,64
'2004-04-10 09:00:00',2,8.8,124,84,53.1
'2004-04-10 10:00:00',1.9,8.4,124,90,44.4
'2004-04-10 11:00:00',2.1,7.5,115,89,38.4
'2004-04-10 12:00:00',1.8,7.8,101,87,30
'2004-04-10 13:00:00',1.5,6.4,90,88,26.7
'2004-04-10 14:00:00',1.3,5.1,90,81,23.1
'2004-04-10 15:00:00',1.4,6.9,89,89,22.7
'2004-04-10 16:00:00',1.5,6.8,92,91,21.3
'2004-04-10 17:00:00',1.7,7.4,103,104,24.5
'2004-04-10 18:00:00',2,8.7,122,111,31.6
'2004-04-10 19:00:00',2.5,11.2,159,129,35
'2004-04-10 20:00:00',2.4,10.5,172,133,41.5
'2004-04-10 21:00:00',2,8.2,125,115,50.3
'2004-04-10 22:00:00',2.9,11.6,187,125,55.5
'2004-04-10 23:00:00',2.5,9.7,174,117,56.6
'2004-04-11 00:00:00',1.4,5.1,75,84,56.2
'2004-04-11 01:00:00',1.2,4,48,63,56.6
'2004-04-11 02:00:00',1,3.7,61,68,64.3
'2004-04-11 03:00:00',1,4,246.896735,113.091251,66
'2004-04-11 04:00:00',2.15275,3,38,52,70.4
'2004-04-11 05:00:00',0.7,2.9,38,49,70.7
'2004-04-11 06:00:00',0.8,2.9,41,49,71
'2004-04-11 07:00:00',0.9,3,51,52,66.6
'2004-04-11 08:00:00',1.1,3.7,61,58,64.3
'2004-04-11 09:00:00',1,3.9,47,51,47.9
'2004-04-11 10:00:00',1.6,6.2,87,77,35.4
'2004-04-11 11:00:00',1.8,7.3,107,90,29.2
'2004-04-11 12:00:00',2.6,9.2,161,118,22.9
'2004-04-11 13:00:00',1.1,4,61,70,22.4
'2004-04-11 14:00:00',0.6,2.3,26,35,18.9
'2004-04-11 15:00:00',0.9,3.1,42,46,19
'2004-04-11 16:00:00',1,3.2,55,58,23.6
'2004-04-11 17:00:00',1.2,3.3,65,61,27.4
'2004-04-11 18:00:00',1.4,4,75,80,30.8
'2004-04-11 19:00:00',2,5.7,93,93,35.3
'2004-04-11 20:00:00',1.1,3.4,63,78,37.5
'2004-04-11 21:00:00',1.1,3.5,60,76,36.7
'2004-04-11 22:00:00',1.1,2.9,63,74,39
'2004-04-11 23:00:00',1.1,3.1,66,81,38.2
'2004-04-12 00:00:00',0.7,1.6,41,58,38.3
'2004-04-12 01:00:00',0.6,1.1,42,59,34
'2004-04-12 02:00:00',0.7,2,36,54,34
'2004-04-12 03:00:00',0.6,1.7,246.896735,113.091251,32.8
'2004-04-12 04:00:00',0.3,0.7,16,25,30.9
'2004-04-12 05:00:00',0.3,0.5,16,26,37.9
'2004-04-12 06:00:00',0.4,0.7,33,49,43.6
'2004-04-12 07:00:00',0.5,0.9,39,53,50.1
'2004-04-12 08:00:00',0.6,1.5,45,57,53.6
'2004-04-12 09:00:00',0.8,2.2,63,73,56
'2004-04-12 10:00:00',1,2.9,71,78,59.6
'2004-04-12 11:00:00',1.3,3.9,104,93,62.7
'2004-04-12 12:00:00',1.1,2.8,85,71,60.5
'2004-04-12 13:00:00',0.6,1.4,53,56,64.4
'2004-04-12 14:00:00',0.7,1.7,58,60,67.6
'2004-04-12 15:00:00',1.2,3.6,89,77,61.2
'2004-04-12 16:00:00',1.4,3.1,96,82,70.5
'2004-04-12 17:00:00',1.2,3.5,88,77,65.2
'2004-04-12 18:00:00',1.3,3.9,100,91,58.9
'2004-04-12 19:00:00',1.8,5.2,127,93,59.5
'2004-04-12 20:00:00',1.2,3.7,88,82,57.7
'2004-04-12 21:00:00',0.8,2.7,66,74,56.1
'2004-04-12 22:00:00',0.8,2.6,61,68,58
'2004-04-12 23:00:00',0.8,2.4,54,65,58.4
'2004-04-13 00:00:00',0.7,2,46,58,58.2
'2004-04-13 01:00:00',0.5,1.3,25,36,59.9
'2004-04-13 02:00:00',0.3,1.2,18,29,60.8
'2004-04-13 03:00:00',0.4,1.3,246.896735,113.091251,63.1
'2004-04-13 04:00:00',0.3,0.9,21,28,60.1
'2004-04-13 05:00:00',0.7,3.1,76,68,68.4
'2004-04-13 06:00:00',1.6,6.9,149,99,68.7
'2004-04-13 07:00:00',3.9,19.1,328,130,64.2
'2004-04-13 08:00:00',4.5,22.1,282,128,58.1
'2004-04-13 09:00:00',2.7,11.8,206,120,52
'2004-04-13 10:00:00',1.6,7.3,133,93,50.8
'2004-04-13 11:00:00',1.6,8,137,96,47.4
'2004-04-13 12:00:00',1.6,7.2,116,84,42.7
'2004-04-13 13:00:00',1.5,7.7,112,87,38.1
'2004-04-13 14:00:00',1.8,9.7,128,87,36.7
'2004-04-13 15:00:00',2.1,9.8,145,103,40.5
'2004-04-13 16:00:00',1.7,7.7,110,88,41.8
'2004-04-13 17:00:00',3,15.3,184,118,42.8
'2004-04-13 18:00:00',4.6,21.5,243,134,46.8
'2004-04-13 19:00:00',5,21.7,259,144,47
'2004-04-13 20:00:00',3.5,14.6,205,129,49.6
'2004-04-13 21:00:00',2.1,9.3,144,108,54.1
'2004-04-13 22:00:00',2.1,9.4,152,104,59.2
'2004-04-13 23:00:00',1.5,6.8,108,90,62.2
'2004-04-14 00:00:00',1.1,4.9,64,74,61.4
'2004-04-14 01:00:00',0.9,3.9,73,73,64.6
'2004-04-14 02:00:00',0.7,2.7,47,60,63.2
'2004-04-14 03:00:00',0.4,1.9,246.896735,113.091251,64.4
'2004-04-14 04:00:00',2.15275,1.7,45,57,63.8
'2004-04-14 05:00:00',0.9,3.3,79,62,65.8
'2004-04-14 06:00:00',1.6,7.4,113,71,65.6
'2004-04-14 07:00:00',3.9,18.2,263,94,64
'2004-04-14 08:00:00',5,27.7,275,99,55.6
'2004-04-14 09:00:00',4.3,18.3,263,119,46.8
'2004-04-14 10:00:00',2.7,12.3,183,103,34.4
'2004-04-14 11:00:00',2.1,8.9,147,95,30.2
'2004-04-14 12:00:00',2.1,10.4,132,95,34.2
'2004-04-14 13:00:00',2.15275,9.7,246.896735,113.091251,30.6
'2004-04-14 14:00:00',2.15275,12.8,246.896735,113.091251,28.7
'2004-04-14 15:00:00',2.15275,12.9,246.896735,113.091251,27.3
'2004-04-14 16:00:00',2.15275,8.9,246.896735,113.091251,30.4
'2004-04-14 17:00:00',2.15275,11,246.896735,113.091251,34.8
'2004-04-14 18:00:00',2.15275,12.6,246.896735,113.091251,34.7
'2004-04-14 19:00:00',2.15275,13.3,246.896735,113.091251,35.8
'2004-04-14 20:00:00',2.15275,18.1,246.896735,113.091251,42.1
'2004-04-14 21:00:00',2.15275,13,246.896735,113.091251,49.7
'2004-04-14 22:00:00',2.15275,7.8,246.896735,113.091251,54.3
'2004-04-14 23:00:00',2.15275,5.8,246.896735,113.091251,54.2
'2004-04-15 00:00:00',2.15275,4.7,246.896735,113.091251,57.6
'2004-04-15 01:00:00',2.15275,3.1,246.896735,113.091251,58.8
'2004-04-15 02:00:00',2.15275,2.1,246.896735,113.091251,62.3
'2004-04-15 03:00:00',2.15275,1.7,246.896735,113.091251,63.2
'2004-04-15 04:00:00',2.15275,1.3,246.896735,113.091251,61.3
'2004-04-15 05:00:00',2.15275,2.6,246.896735,113.091251,65.8
'2004-04-15 06:00:00',2.15275,7.9,246.896735,113.091251,67.4
'2004-04-15 07:00:00',2.15275,21.4,246.896735,113.091251,62.9
'2004-04-15 08:00:00',2.15275,22.1,246.896735,113.091251,58.7
'2004-04-15 09:00:00',3.9,19.1,309,114,53.4
'2004-04-15 10:00:00',3.8,17.3,327,127,49.3
'2004-04-15 11:00:00',3.8,17.5,299,135,42.1
'2004-04-15 12:00:00',3.9,17,257,135,36.9
'2004-04-15 13:00:00',3.5,17,195,120,35.4
'2004-04-15 14:00:00',4,19.5,231,129,35.7
'2004-04-15 15:00:00',3,14.8,170,114,30.4
'2004-04-15 16:00:00',3.1,14,192,129,34.6
'2004-04-15 17:00:00',5.2,24.4,251,149,35.5
'2004-04-15 18:00:00',5.9,28.1,289,149,44.1
'2004-04-15 19:00:00',7.3,33.7,351,158,47.8
'2004-04-15 20:00:00',6.1,24.2,319,148,49.8
'2004-04-15 21:00:00',4.6,19.8,264,134,53.2
'2004-04-15 22:00:00',2.5,9.3,144,111,59.1
'2004-04-15 23:00:00',2.2,7.3,119,106,64
'2004-04-16 00:00:00',2,7.1,120,108,66.8
'2004-04-16 01:00:00',1.9,6.7,96,93,69.6
'2004-04-16 02:00:00',1.6,6,77,83,71.9
'2004-04-16 03:00:00',1,2.7,246.896735,113.091251,68.5
'2004-04-16 04:00:00',1,3.6,63,69,74.8
'2004-04-16 05:00:00',1.2,5.4,97,77,76.4
'2004-04-16 06:00:00',2,10,180,87,75.3
'2004-04-16 07:00:00',4.5,23.2,352,109,71
'2004-04-16 08:00:00',4.1,18.7,279,116,61.1
'2004-04-16 09:00:00',2.6,9.9,186,105,51.4
'2004-04-16 10:00:00',2.3,10.2,169,106,48.7
'2004-04-16 11:00:00',2.6,11,172,108,46.7
'2004-04-16 12:00:00',2.4,10.5,127,100,42.7
'2004-04-16 13:00:00',4.3,18.9,230,149,62.5
'2004-04-16 14:00:00',4.6,18.9,280,148,75.7
'2004-04-16 15:00:00',4,17.5,242,126,77.4
'2004-04-16 16:00:00',4.7,17.7,250,140,74.9
'2004-04-16 17:00:00',5.7,23,309,142,76
'2004-04-16 18:00:00',5.2,20.4,270,141,76.3
'2004-04-16 19:00:00',6.4,26.8,323,149,78
'2004-04-16 20:00:00',6,19.9,307,140,78
'2004-04-16 21:00:00',3.4,12.5,224,117,79.4
'2004-04-16 22:00:00',2.7,9.6,166,103,80.1
'2004-04-16 23:00:00',3.1,10,171,99,81
'2004-04-17 00:00:00',2.6,8.1,169,100,80.6
'2004-04-17 01:00:00',2.2,7.1,120,88,81.8
'2004-04-17 02:00:00',1.9,6.4,103,83,81.2
'2004-04-17 03:00:00',2.15275,5.1,246.896735,113.091251,82.4
